Date,TeaGrade,DemandKg,StockLevelKg,LowStockFlag,PricePerKgLKR,DeliveryDay,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,Warehouse
2021-09-06,FNGS,190.8,7760.9,0,1420.57,1,9,0,249,3,0,Nuwara Eliya Main Warehouse
2021-09-06,OP,128.6,5556.8,0,2880.89,1,9,0,249,3,0,Nuwara Eliya Main Warehouse
2021-09-07,BOP,368.6,13750.8,0,1839.5,0,9,1,250,3,0,Nuwara Eliya Main Warehouse
2021-09-07,BOPF,294.2,11443.6,0,1578.03,0,9,1,250,3,0,Nuwara Eliya Main Warehouse
2021-09-07,DUST,267.7,9771.0,0,1423.79,0,9,1,250,3,0,Nuwara Eliya Main Warehouse
2021-09-07,FNGS,200.1,7731.5,0,1499.48,0,9,1,250,3,0,Nuwara Eliya Main Warehouse
2021-09-07,OP,130.3,5561.1,0,2748.36,0,9,1,250,3,0,Nuwara Eliya Main Warehouse
2021-09-08,BOP,329.7,13751.6,0,1902.63,1,9,2,251,3,0,Nuwara Eliya Main Warehouse
2021-09-08,BOPF,342.5,11455.0,0,1588.25,1,9,2,251,3,0,Nuwara Eliya Main Warehouse
2021-09-08,DUST,280.7,9740.5,0,1550.89,1,9,2,251,3,0,Nuwara Eliya Main Warehouse
2021-09-08,FNGS,210.0,7700.8,0,1476.99,1,9,2,251,3,0,Nuwara Eliya Main Warehouse
2021-09-08,OP,124.2,5549.9,0,2852.35,1,9,2,251,3,0,Nuwara Eliya Main Warehouse
2021-09-09,BOP,364.6,13824.9,0,1841.89,0,9,3,252,3,0,Nuwara Eliya Main Warehouse
2021-09-09,BOPF,302.9,11473.6,0,1612.03,0,9,3,252,3,0,Nuwara Eliya Main Warehouse
2021-09-09,DUST,240.5,9723.4,0,1574.64,0,9,3,252,3,0,Nuwara Eliya Main Warehouse
2021-09-09,FNGS,207.5,7707.9,0,1405.66,0,9,3,252,3,0,Nuwara Eliya Main Warehouse
2021-09-09,OP,124.1,5551.4,0,2730.64,0,9,3,252,3,0,Nuwara Eliya Main Warehouse
2021-09-10,BOP,352.0,13894.4,0,1797.16,1,9,4,253,3,0,Nuwara Eliya Main Warehouse
2021-09-10,BOPF,257.7,11438.5,0,1653.69,1,9,4,253,3,0,Nuwara Eliya Main Warehouse
2021-09-10,DUST,230.6,9733.1,0,1604.77,1,9,4,253,3,0,Nuwara Eliya Main Warehouse
2021-09-10,FNGS,171.5,7715.7,0,1459.86,1,9,4,253,3,0,Nuwara Eliya Main Warehouse
2021-09-10,OP,108.7,5539.5,0,2963.15,1,9,4,253,3,0,Nuwara Eliya Main Warehouse
2021-09-11,BOP,250.4,13937.5,0,1809.63,0,9,5,254,3,1,Nuwara Eliya Main Warehouse
2021-09-11,BOPF,183.1,11457.9,0,1618.81,0,9,5,254,3,1,Nuwara Eliya Main Warehouse
2021-09-11,DUST,168.9,9767.7,0,1566.18,0,9,5,254,3,1,Nuwara Eliya Main Warehouse
2021-09-11,FNGS,139.6,7696.0,0,1456.29,0,9,5,254,3,1,Nuwara Eliya Main Warehouse
2021-09-11,OP,88.4,5545.1,0,2825.66,0,9,5,254,3,1,Nuwara Eliya Main Warehouse
2021-09-12,BOP,152.8,13962.9,0,1795.38,0,9,6,255,3,1,Nuwara Eliya Main Warehouse
2021-09-12,BOPF,172.6,11437.6,0,1682.12,0,9,6,255,3,1,Nuwara Eliya Main Warehouse
2021-09-12,DUST,137.5,9778.2,0,1594.96,0,9,6,255,3,1,Nuwara Eliya Main Warehouse
2021-09-12,FNGS,104.0,7708.9,0,1415.09,0,9,6,255,3,1,Nuwara Eliya Main Warehouse
2021-09-12,OP,57.3,5538.8,0,2793.75,0,9,6,255,3,1,Nuwara Eliya Main Warehouse
2021-09-13,BOP,332.1,13953.5,0,1898.23,1,9,0,256,3,0,Nuwara Eliya Main Warehouse
2021-09-13,BOPF,302.0,11444.8,0,1700.12,1,9,0,256,3,0,Nuwara Eliya Main Warehouse
2021-09-13,DUST,276.7,9812.1,0,1477.54,1,9,0,256,3,0,Nuwara Eliya Main Warehouse
2021-09-13,FNGS,190.2,7702.8,0,1411.9,1,9,0,256,3,0,Nuwara Eliya Main Warehouse
2021-09-13,OP,134.0,5561.1,0,2755.97,1,9,0,256,3,0,Nuwara Eliya Main Warehouse
2021-09-14,BOP,381.0,13908.7,0,1892.98,0,9,1,257,3,0,Nuwara Eliya Main Warehouse
2021-09-14,BOPF,317.1,11434.4,0,1679.47,0,9,1,257,3,0,Nuwara Eliya Main Warehouse
2021-09-14,DUST,264.1,9808.3,0,1576.37,0,9,1,257,3,0,Nuwara Eliya Main Warehouse
2021-09-14,FNGS,207.6,7718.1,0,1477.22,0,9,1,257,3,0,Nuwara Eliya Main Warehouse
2021-09-14,OP,135.1,5571.4,0,2748.09,0,9,1,257,3,0,Nuwara Eliya Main Warehouse
2021-09-15,BOP,336.0,13912.5,0,1890.35,1,9,2,258,3,0,Nuwara Eliya Main Warehouse
2021-09-15,BOPF,326.6,11456.7,0,1729.12,1,9,2,258,3,0,Nuwara Eliya Main Warehouse
2021-09-15,DUST,271.1,9829.6,0,1501.03,1,9,2,258,3,0,Nuwara Eliya Main Warehouse
2021-09-15,FNGS,194.3,7712.4,0,1425.69,1,9,2,258,3,0,Nuwara Eliya Main Warehouse
2021-09-15,OP,126.7,5589.1,0,2889.28,1,9,2,258,3,0,Nuwara Eliya Main Warehouse
2021-09-16,BOP,351.0,13884.2,0,1917.52,0,9,3,259,3,0,Nuwara Eliya Main Warehouse
2021-09-16,BOPF,285.2,11429.1,0,1670.77,0,9,3,259,3,0,Nuwara Eliya Main Warehouse
2021-09-16,DUST,252.8,9837.0,0,1523.06,0,9,3,259,3,0,Nuwara Eliya Main Warehouse
2021-09-16,FNGS,211.4,7694.8,0,1437.34,0,9,3,259,3,0,Nuwara Eliya Main Warehouse
2021-09-16,OP,123.4,5591.2,0,2937.15,0,9,3,259,3,0,Nuwara Eliya Main Warehouse
2021-09-17,BOP,321.5,13925.3,0,1951.19,1,9,4,260,3,0,Nuwara Eliya Main Warehouse
2021-09-17,BOPF,290.1,11465.8,0,1591.54,1,9,4,260,3,0,Nuwara Eliya Main Warehouse
2021-09-17,DUST,243.2,9864.6,0,1570.65,1,9,4,260,3,0,Nuwara Eliya Main Warehouse
2021-09-17,FNGS,153.1,7696.8,0,1485.36,1,9,4,260,3,0,Nuwara Eliya Main Warehouse
2021-09-17,OP,105.5,5591.5,0,2928.94,1,9,4,260,3,0,Nuwara Eliya Main Warehouse
2021-09-18,BOP,208.1,13922.9,0,1852.3,0,9,5,261,3,1,Nuwara Eliya Main Warehouse
2021-09-18,BOPF,187.7,11497.4,0,1717.06,0,9,5,261,3,1,Nuwara Eliya Main Warehouse
2021-09-18,DUST,177.9,9841.5,0,1638.82,0,9,5,261,3,1,Nuwara Eliya Main Warehouse
2021-09-18,FNGS,117.3,7690.1,0,1533.02,0,9,5,261,3,1,Nuwara Eliya Main Warehouse
2021-09-18,OP,80.7,5582.6,0,2970.55,0,9,5,261,3,1,Nuwara Eliya Main Warehouse
2021-09-19,BOP,176.0,13965.2,0,1907.87,0,9,6,262,3,1,Nuwara Eliya Main Warehouse
2021-09-19,BOPF,190.1,11481.3,0,1621.51,0,9,6,262,3,1,Nuwara Eliya Main Warehouse
2021-09-19,DUST,125.5,9847.4,0,1596.84,0,9,6,262,3,1,Nuwara Eliya Main Warehouse
2021-09-19,FNGS,93.8,7696.1,0,1404.6,0,9,6,262,3,1,Nuwara Eliya Main Warehouse
2021-09-19,OP,67.8,5586.6,0,3000.29,0,9,6,262,3,1,Nuwara Eliya Main Warehouse
2021-09-20,BOP,274.2,13994.4,0,1797.78,1,9,0,263,3,0,Nuwara Eliya Main Warehouse
2021-09-20,BOPF,303.0,11448.5,0,1695.28,1,9,0,263,3,0,Nuwara Eliya Main Warehouse
2021-09-20,DUST,243.7,9839.7,0,1580.54,1,9,0,263,3,0,Nuwara Eliya Main Warehouse
2021-09-20,FNGS,189.1,7682.7,0,1417.54,1,9,0,263,3,0,Nuwara Eliya Main Warehouse
2021-09-20,OP,114.1,5593.0,0,2934.11,1,9,0,263,3,0,Nuwara Eliya Main Warehouse
2021-09-21,BOP,332.0,14053.8,0,1962.1,0,9,1,264,3,0,Nuwara Eliya Main Warehouse
2021-09-21,BOPF,290.7,11421.8,0,1727.64,0,9,1,264,3,0,Nuwara Eliya Main Warehouse
2021-09-21,DUST,267.8,9834.5,0,1578.9,0,9,1,264,3,0,Nuwara Eliya Main Warehouse
2021-09-21,FNGS,206.3,7693.8,0,1430.03,0,9,1,264,3,0,Nuwara Eliya Main Warehouse
2021-09-21,OP,113.4,5597.2,0,2811.61,0,9,1,264,3,0,Nuwara Eliya Main Warehouse
2021-09-22,BOP,339.6,14020.9,0,1816.63,1,9,2,265,3,0,Nuwara Eliya Main Warehouse
2021-09-22,BOPF,265.8,11475.2,0,1673.47,1,9,2,265,3,0,Nuwara Eliya Main Warehouse
2021-09-22,DUST,245.7,9892.1,0,1546.74,1,9,2,265,3,0,Nuwara Eliya Main Warehouse
2021-09-22,FNGS,187.9,7677.4,0,1431.09,1,9,2,265,3,0,Nuwara Eliya Main Warehouse
2021-09-22,OP,126.3,5615.7,0,2868.29,1,9,2,265,3,0,Nuwara Eliya Main Warehouse
2021-09-23,BOP,313.3,14081.9,0,1846.44,0,9,3,266,3,0,Nuwara Eliya Main Warehouse
2021-09-23,BOPF,307.0,11494.0,0,1578.68,0,9,3,266,3,0,Nuwara Eliya Main Warehouse
2021-09-23,DUST,252.3,9872.7,0,1554.74,0,9,3,266,3,0,Nuwara Eliya Main Warehouse
2021-09-23,FNGS,168.4,7697.3,0,1442.94,0,9,3,266,3,0,Nuwara Eliya Main Warehouse
2021-09-23,OP,120.4,5637.7,0,2664.67,0,9,3,266,3,0,Nuwara Eliya Main Warehouse
2021-09-24,BOP,332.6,14154.8,0,1852.81,1,9,4,267,3,0,Nuwara Eliya Main Warehouse
2021-09-24,BOPF,255.6,11503.4,0,1606.89,1,9,4,267,3,0,Nuwara Eliya Main Warehouse
2021-09-24,DUST,217.3,9867.2,0,1600.02,1,9,4,267,3,0,Nuwara Eliya Main Warehouse
2021-09-24,FNGS,172.3,7723.5,0,1406.64,1,9,4,267,3,0,Nuwara Eliya Main Warehouse
2021-09-24,OP,95.9,5652.1,0,2908.02,1,9,4,267,3,0,Nuwara Eliya Main Warehouse
2021-09-25,BOP,193.1,14163.4,0,1801.41,0,9,5,268,3,1,Nuwara Eliya Main Warehouse
2021-09-25,BOPF,188.4,11483.2,0,1715.92,0,9,5,268,3,1,Nuwara Eliya Main Warehouse
2021-09-25,DUST,166.9,9876.2,0,1515.84,0,9,5,268,3,1,Nuwara Eliya Main Warehouse
2021-09-25,FNGS,125.5,7710.2,0,1374.15,0,9,5,268,3,1,Nuwara Eliya Main Warehouse
2021-09-25,OP,67.9,5645.8,0,2867.21,0,9,5,268,3,1,Nuwara Eliya Main Warehouse
2021-09-26,BOP,163.3,14178.6,0,1888.06,0,9,6,269,3,1,Nuwara Eliya Main Warehouse
2021-09-26,BOPF,161.1,11500.9,0,1643.53,0,9,6,269,3,1,Nuwara Eliya Main Warehouse
2021-09-26,DUST,122.5,9900.1,0,1607.95,0,9,6,269,3,1,Nuwara Eliya Main Warehouse
2021-09-26,FNGS,68.6,7712.7,0,1501.1,0,9,6,269,3,1,Nuwara Eliya Main Warehouse
2021-09-26,OP,48.2,5650.6,0,2988.87,0,9,6,269,3,1,Nuwara Eliya Main Warehouse
2021-09-27,BOP,333.4,14230.5,0,1898.26,1,9,0,270,3,0,Nuwara Eliya Main Warehouse
2021-09-27,BOPF,304.4,11560.9,0,1655.73,1,9,0,270,3,0,Nuwara Eliya Main Warehouse
2021-09-27,DUST,234.0,9904.0,0,1562.42,1,9,0,270,3,0,Nuwara Eliya Main Warehouse
2021-09-27,FNGS,178.7,7691.0,0,1453.25,1,9,0,270,3,0,Nuwara Eliya Main Warehouse
2021-09-27,OP,108.3,5637.8,0,2792.64,1,9,0,270,3,0,Nuwara Eliya Main Warehouse
2021-09-28,BOP,373.8,14200.6,0,1876.01,0,9,1,271,3,0,Nuwara Eliya Main Warehouse
2021-09-28,BOPF,321.2,11619.1,0,1688.86,0,9,1,271,3,0,Nuwara Eliya Main Warehouse
2021-09-28,DUST,271.1,9944.0,0,1618.99,0,9,1,271,3,0,Nuwara Eliya Main Warehouse
2021-09-28,FNGS,169.8,7706.1,0,1410.06,0,9,1,271,3,0,Nuwara Eliya Main Warehouse
2021-09-28,OP,116.4,5652.7,0,2898.59,0,9,1,271,3,0,Nuwara Eliya Main Warehouse
2021-09-29,BOP,311.4,14216.5,0,1801.18,1,9,2,272,3,0,Nuwara Eliya Main Warehouse
2021-09-29,BOPF,274.5,11646.7,0,1685.95,1,9,2,272,3,0,Nuwara Eliya Main Warehouse
2021-09-29,DUST,253.0,9992.7,0,1625.41,1,9,2,272,3,0,Nuwara Eliya Main Warehouse
2021-09-29,FNGS,175.4,7698.4,0,1446.1,1,9,2,272,3,0,Nuwara Eliya Main Warehouse
2021-09-29,OP,113.6,5653.0,0,2771.21,1,9,2,272,3,0,Nuwara Eliya Main Warehouse
2021-09-30,BOP,354.1,14219.9,0,1996.88,0,9,3,273,3,0,Nuwara Eliya Main Warehouse
2021-09-30,BOPF,311.8,11609.3,0,1665.77,0,9,3,273,3,0,Nuwara Eliya Main Warehouse
2021-09-30,DUST,243.2,9986.4,0,1503.03,0,9,3,273,3,0,Nuwara Eliya Main Warehouse
2021-09-30,FNGS,168.4,7708.7,0,1504.83,0,9,3,273,3,0,Nuwara Eliya Main Warehouse
2021-09-30,OP,107.6,5642.6,0,2846.45,0,9,3,273,3,0,Nuwara Eliya Main Warehouse
2021-10-01,BOP,296.0,14192.8,0,1917.41,1,10,4,274,4,0,Nuwara Eliya Main Warehouse
2021-10-01,BOPF,246.5,11583.4,0,1642.2,1,10,4,274,4,0,Nuwara Eliya Main Warehouse
2021-10-01,DUST,222.8,9987.9,0,1553.9,1,10,4,274,4,0,Nuwara Eliya Main Warehouse
2021-10-01,FNGS,166.3,7718.1,0,1394.85,1,10,4,274,4,0,Nuwara Eliya Main Warehouse
2021-10-01,OP,92.8,5660.7,0,2718.54,1,10,4,274,4,0,Nuwara Eliya Main Warehouse
2021-10-02,BOP,196.1,14192.2,0,2033.27,0,10,5,275,4,1,Nuwara Eliya Main Warehouse
2021-10-02,BOPF,147.6,11564.2,0,1637.26,0,10,5,275,4,1,Nuwara Eliya Main Warehouse
2021-10-02,DUST,131.9,9987.0,0,1541.27,0,10,5,275,4,1,Nuwara Eliya Main Warehouse
2021-10-02,FNGS,113.0,7743.0,0,1436.92,0,10,5,275,4,1,Nuwara Eliya Main Warehouse
2021-10-02,OP,65.8,5667.0,0,2970.01,0,10,5,275,4,1,Nuwara Eliya Main Warehouse
2021-10-03,BOP,175.1,14170.7,0,1842.52,0,10,6,276,4,1,Nuwara Eliya Main Warehouse
2021-10-03,BOPF,122.9,11558.4,0,1694.27,0,10,6,276,4,1,Nuwara Eliya Main Warehouse
2021-10-03,DUST,149.3,10014.3,0,1496.88,0,10,6,276,4,1,Nuwara Eliya Main Warehouse
2021-10-03,FNGS,70.1,7747.8,0,1369.78,0,10,6,276,4,1,Nuwara Eliya Main Warehouse
2021-10-03,OP,49.9,5666.6,0,2944.73,0,10,6,276,4,1,Nuwara Eliya Main Warehouse
2021-10-04,BOP,329.3,14124.7,0,1940.5,1,10,0,277,4,0,Nuwara Eliya Main Warehouse
2021-10-04,BOPF,285.6,11531.1,0,1679.6,1,10,0,277,4,0,Nuwara Eliya Main Warehouse
2021-10-04,DUST,238.8,9982.7,0,1533.27,1,10,0,277,4,0,Nuwara Eliya Main Warehouse
2021-10-04,FNGS,182.7,7763.0,0,1423.29,1,10,0,277,4,0,Nuwara Eliya Main Warehouse
2021-10-04,OP,105.6,5652.0,0,2816.81,1,10,0,277,4,0,Nuwara Eliya Main Warehouse
2021-10-05,BOP,329.2,14093.1,0,1930.72,0,10,1,278,4,0,Nuwara Eliya Main Warehouse
2021-10-05,BOPF,278.8,11518.3,0,1640.31,0,10,1,278,4,0,Nuwara Eliya Main Warehouse
2021-10-05,DUST,221.4,9976.8,0,1694.92,0,10,1,278,4,0,Nuwara Eliya Main Warehouse
2021-10-05,FNGS,165.9,7764.8,0,1454.26,0,10,1,278,4,0,Nuwara Eliya Main Warehouse
2021-10-05,OP,121.5,5659.9,0,2878.71,0,10,1,278,4,0,Nuwara Eliya Main Warehouse
2021-10-06,BOP,334.9,14171.9,0,1871.48,1,10,2,279,4,0,Nuwara Eliya Main Warehouse
2021-10-06,BOPF,287.4,11519.4,0,1705.52,1,10,2,279,4,0,Nuwara Eliya Main Warehouse
2021-10-06,DUST,261.4,10008.7,0,1609.85,1,10,2,279,4,0,Nuwara Eliya Main Warehouse
2021-10-06,FNGS,180.6,7806.3,0,1381.64,1,10,2,279,4,0,Nuwara Eliya Main Warehouse
2021-10-06,OP,113.6,5684.8,0,2860.15,1,10,2,279,4,0,Nuwara Eliya Main Warehouse
2021-10-07,BOP,319.1,14194.2,0,1966.06,0,10,3,280,4,0,Nuwara Eliya Main Warehouse
2021-10-07,BOPF,288.2,11584.9,0,1646.78,0,10,3,280,4,0,Nuwara Eliya Main Warehouse
2021-10-07,DUST,227.8,10026.0,0,1670.78,0,10,3,280,4,0,Nuwara Eliya Main Warehouse
2021-10-07,FNGS,163.9,7832.7,0,1420.7,0,10,3,280,4,0,Nuwara Eliya Main Warehouse
2021-10-07,OP,95.4,5693.3,0,2805.69,0,10,3,280,4,0,Nuwara Eliya Main Warehouse
2021-10-08,BOP,292.7,14263.4,0,1865.38,1,10,4,281,4,0,Nuwara Eliya Main Warehouse
2021-10-08,BOPF,248.0,11608.3,0,1611.78,1,10,4,281,4,0,Nuwara Eliya Main Warehouse
2021-10-08,DUST,226.5,10031.6,0,1620.29,1,10,4,281,4,0,Nuwara Eliya Main Warehouse
2021-10-08,FNGS,148.2,7827.3,0,1462.26,1,10,4,281,4,0,Nuwara Eliya Main Warehouse
2021-10-08,OP,96.6,5716.3,0,2867.68,1,10,4,281,4,0,Nuwara Eliya Main Warehouse
2021-10-09,BOP,222.6,14268.5,0,1867.99,0,10,5,282,4,1,Nuwara Eliya Main Warehouse
2021-10-09,BOPF,172.0,11639.9,0,1616.4,0,10,5,282,4,1,Nuwara Eliya Main Warehouse
2021-10-09,DUST,152.5,10041.6,0,1547.35,0,10,5,282,4,1,Nuwara Eliya Main Warehouse
2021-10-09,FNGS,111.9,7848.3,0,1453.51,0,10,5,282,4,1,Nuwara Eliya Main Warehouse
2021-10-09,OP,66.5,5710.0,0,2820.34,0,10,5,282,4,1,Nuwara Eliya Main Warehouse
2021-10-10,BOP,191.6,14263.6,0,1695.49,0,10,6,283,4,1,Nuwara Eliya Main Warehouse
2021-10-10,BOPF,116.6,11655.5,0,1605.84,0,10,6,283,4,1,Nuwara Eliya Main Warehouse
2021-10-10,DUST,91.5,10035.1,0,1564.21,0,10,6,283,4,1,Nuwara Eliya Main Warehouse
2021-10-10,FNGS,84.4,7850.3,0,1380.25,0,10,6,283,4,1,Nuwara Eliya Main Warehouse
2021-10-10,OP,40.3,5713.1,0,2940.09,0,10,6,283,4,1,Nuwara Eliya Main Warehouse
2021-10-11,BOP,296.8,14279.2,0,1910.99,1,10,0,284,4,0,Nuwara Eliya Main Warehouse
2021-10-11,BOPF,277.4,11626.4,0,1640.29,1,10,0,284,4,0,Nuwara Eliya Main Warehouse
2021-10-11,DUST,237.2,10040.4,0,1609.44,1,10,0,284,4,0,Nuwara Eliya Main Warehouse
2021-10-11,FNGS,182.5,7883.4,0,1444.67,1,10,0,284,4,0,Nuwara Eliya Main Warehouse
2021-10-11,OP,92.0,5728.7,0,2840.24,1,10,0,284,4,0,Nuwara Eliya Main Warehouse
2021-10-12,BOP,376.9,14288.9,0,1814.85,0,10,1,285,4,0,Nuwara Eliya Main Warehouse
2021-10-12,BOPF,255.7,11663.3,0,1713.6,0,10,1,285,4,0,Nuwara Eliya Main Warehouse
2021-10-12,DUST,247.5,10053.0,0,1602.53,0,10,1,285,4,0,Nuwara Eliya Main Warehouse
2021-10-12,FNGS,175.6,7914.9,0,1452.54,0,10,1,285,4,0,Nuwara Eliya Main Warehouse
2021-10-12,OP,108.2,5735.2,0,3058.95,0,10,1,285,4,0,Nuwara Eliya Main Warehouse
2021-10-13,BOP,291.4,14257.5,0,1857.99,1,10,2,286,4,0,Nuwara Eliya Main Warehouse
2021-10-13,BOPF,272.6,11652.4,0,1614.63,1,10,2,286,4,0,Nuwara Eliya Main Warehouse
2021-10-13,DUST,256.0,10106.9,0,1555.46,1,10,2,286,4,0,Nuwara Eliya Main Warehouse
2021-10-13,FNGS,175.5,7901.8,0,1433.71,1,10,2,286,4,0,Nuwara Eliya Main Warehouse
2021-10-13,OP,105.0,5723.3,0,2851.82,1,10,2,286,4,0,Nuwara Eliya Main Warehouse
2021-10-14,BOP,319.0,14291.5,0,1831.74,0,10,3,287,4,0,Nuwara Eliya Main Warehouse
2021-10-14,BOPF,262.4,11680.2,0,1663.04,0,10,3,287,4,0,Nuwara Eliya Main Warehouse
2021-10-14,DUST,241.5,10095.8,0,1512.2,0,10,3,287,4,0,Nuwara Eliya Main Warehouse
2021-10-14,FNGS,163.3,7923.1,0,1475.03,0,10,3,287,4,0,Nuwara Eliya Main Warehouse
2021-10-14,OP,94.0,5731.1,0,2868.03,0,10,3,287,4,0,Nuwara Eliya Main Warehouse
2021-10-15,BOP,297.5,14272.5,0,1868.5,1,10,4,288,4,0,Nuwara Eliya Main Warehouse
2021-10-15,BOPF,242.6,11676.9,0,1622.08,1,10,4,288,4,0,Nuwara Eliya Main Warehouse
2021-10-15,DUST,189.2,10133.1,0,1735.41,1,10,4,288,4,0,Nuwara Eliya Main Warehouse
2021-10-15,FNGS,149.6,7918.0,0,1404.63,1,10,4,288,4,0,Nuwara Eliya Main Warehouse
2021-10-15,OP,77.8,5738.4,0,2903.13,1,10,4,288,4,0,Nuwara Eliya Main Warehouse
2021-10-16,BOP,211.0,14293.2,0,1913.6,0,10,5,289,4,1,Nuwara Eliya Main Warehouse
2021-10-16,BOPF,172.5,11719.8,0,1641.47,0,10,5,289,4,1,Nuwara Eliya Main Warehouse
2021-10-16,DUST,160.9,10150.4,0,1576.08,0,10,5,289,4,1,Nuwara Eliya Main Warehouse
2021-10-16,FNGS,106.9,7914.7,0,1446.81,0,10,5,289,4,1,Nuwara Eliya Main Warehouse
2021-10-16,OP,57.1,5746.5,0,2929.28,0,10,5,289,4,1,Nuwara Eliya Main Warehouse
2021-10-17,BOP,145.2,14309.2,0,1889.72,0,10,6,290,4,1,Nuwara Eliya Main Warehouse
2021-10-17,BOPF,149.7,11713.1,0,1580.85,0,10,6,290,4,1,Nuwara Eliya Main Warehouse
2021-10-17,DUST,104.0,10135.7,0,1567.61,0,10,6,290,4,1,Nuwara Eliya Main Warehouse
2021-10-17,FNGS,73.5,7912.4,0,1380.65,0,10,6,290,4,1,Nuwara Eliya Main Warehouse
2021-10-17,OP,37.5,5752.3,0,2865.72,0,10,6,290,4,1,Nuwara Eliya Main Warehouse
2021-10-18,BOP,312.7,14281.3,0,1928.62,1,10,0,291,4,0,Nuwara Eliya Main Warehouse
2021-10-18,BOPF,299.7,11701.7,0,1643.64,1,10,0,291,4,0,Nuwara Eliya Main Warehouse
2021-10-18,DUST,254.3,10171.3,0,1588.14,1,10,0,291,4,0,Nuwara Eliya Main Warehouse
2021-10-18,FNGS,144.6,7932.7,0,1362.46,1,10,0,291,4,0,Nuwara Eliya Main Warehouse
2021-10-18,OP,95.7,5767.5,0,2901.91,1,10,0,291,4,0,Nuwara Eliya Main Warehouse
2021-10-19,BOP,322.8,14240.8,0,1959.61,0,10,1,292,4,0,Nuwara Eliya Main Warehouse
2021-10-19,BOPF,267.8,11761.2,0,1645.06,0,10,1,292,4,0,Nuwara Eliya Main Warehouse
2021-10-19,DUST,235.9,10139.2,0,1571.7,0,10,1,292,4,0,Nuwara Eliya Main Warehouse
2021-10-19,FNGS,176.2,7922.5,0,1462.6,0,10,1,292,4,0,Nuwara Eliya Main Warehouse
2021-10-19,OP,103.6,5779.4,0,2874.94,0,10,1,292,4,0,Nuwara Eliya Main Warehouse
2021-10-20,BOP,314.1,14291.8,0,1869.03,1,10,2,293,4,0,Nuwara Eliya Main Warehouse
2021-10-20,BOPF,314.1,11717.2,0,1680.85,1,10,2,293,4,0,Nuwara Eliya Main Warehouse
2021-10-20,DUST,232.8,10197.2,0,1588.8,1,10,2,293,4,0,Nuwara Eliya Main Warehouse
2021-10-20,FNGS,172.5,7896.7,0,1430.76,1,10,2,293,4,0,Nuwara Eliya Main Warehouse
2021-10-20,OP,93.5,5773.5,0,2794.39,1,10,2,293,4,0,Nuwara Eliya Main Warehouse
2021-10-21,BOP,334.9,14303.1,0,1863.08,0,10,3,294,4,0,Nuwara Eliya Main Warehouse
2021-10-21,BOPF,261.5,11750.8,0,1665.56,0,10,3,294,4,0,Nuwara Eliya Main Warehouse
2021-10-21,DUST,218.8,10240.7,0,1643.05,0,10,3,294,4,0,Nuwara Eliya Main Warehouse
2021-10-21,FNGS,157.3,7918.1,0,1410.53,0,10,3,294,4,0,Nuwara Eliya Main Warehouse
2021-10-21,OP,95.5,5774.6,0,2771.95,0,10,3,294,4,0,Nuwara Eliya Main Warehouse
2021-10-22,BOP,289.9,14266.4,0,1942.93,1,10,4,295,4,0,Nuwara Eliya Main Warehouse
2021-10-22,BOPF,246.4,11785.3,0,1596.59,1,10,4,295,4,0,Nuwara Eliya Main Warehouse
2021-10-22,DUST,196.7,10234.6,0,1577.53,1,10,4,295,4,0,Nuwara Eliya Main Warehouse
2021-10-22,FNGS,130.6,7907.4,0,1385.36,1,10,4,295,4,0,Nuwara Eliya Main Warehouse
2021-10-22,OP,88.9,5788.8,0,2918.93,1,10,4,295,4,0,Nuwara Eliya Main Warehouse
2021-10-23,BOP,189.5,14313.4,0,1947.46,0,10,5,296,4,1,Nuwara Eliya Main Warehouse
2021-10-23,BOPF,181.7,11818.9,0,1707.64,0,10,5,296,4,1,Nuwara Eliya Main Warehouse
2021-10-23,DUST,132.6,10228.4,0,1529.37,0,10,5,296,4,1,Nuwara Eliya Main Warehouse
2021-10-23,FNGS,115.1,7895.0,0,1464.94,0,10,5,296,4,1,Nuwara Eliya Main Warehouse
2021-10-23,OP,52.2,5800.9,0,2987.85,0,10,5,296,4,1,Nuwara Eliya Main Warehouse
2021-10-24,BOP,171.8,14291.6,0,1931.15,0,10,6,297,4,1,Nuwara Eliya Main Warehouse
2021-10-24,BOPF,171.9,11860.1,0,1665.29,0,10,6,297,4,1,Nuwara Eliya Main Warehouse
2021-10-24,DUST,124.2,10228.7,0,1576.03,0,10,6,297,4,1,Nuwara Eliya Main Warehouse
2021-10-24,FNGS,77.1,7890.7,0,1366.97,0,10,6,297,4,1,Nuwara Eliya Main Warehouse
2021-10-24,OP,36.0,5796.7,0,2723.61,0,10,6,297,4,1,Nuwara Eliya Main Warehouse
2021-10-25,BOP,320.2,14332.6,0,1837.33,1,10,0,298,4,0,Nuwara Eliya Main Warehouse
2021-10-25,BOPF,261.5,11922.9,0,1664.83,1,10,0,298,4,0,Nuwara Eliya Main Warehouse
2021-10-25,DUST,207.8,10227.1,0,1562.07,1,10,0,298,4,0,Nuwara Eliya Main Warehouse
2021-10-25,FNGS,159.1,7891.0,0,1472.11,1,10,0,298,4,0,Nuwara Eliya Main Warehouse
2021-10-25,OP,92.7,5802.6,0,2740.31,1,10,0,298,4,0,Nuwara Eliya Main Warehouse
