Date,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,DayOfYear,GreenLeafPricePerKgLKR,GreenLeafQuantityKg,FirewoodCollectedKg,FirewoodCostPerKgLKR,TemperatureCelsius,RainfallMM,HeavyRainFlag,SupplierID,SupplierName,SupplierDelivered,SupplierQuantityKg,PromotionActive,MonthStartBonus,TotalDailyCostLKR,NextDayGreenLeafPrice,PriceLag1,PriceLag2,PriceLag3,PriceLag7,PriceLag14,PriceRollingMean7,PriceRollingMean30,PriceRollingStd7,QtyRollingMean7,PriceChangePct
2022-02-03,2022,2,3,3,1,0,34,100.14,4839.4,1205.5,17.48,20.8,2.2,0,SUP-001,Perera Tea Estates,1,771.7,0,1,505689.66,92.45,97.71,99.59,97.19,90.47,96.58,96.08,92.92,3.38,4229.0,2.487
2022-02-04,2022,2,4,4,1,0,35,92.45,4381.5,1237.0,18.63,21.2,2.4,0,SUP-001,Perera Tea Estates,1,829.6,1,1,428114.98,101.63,100.14,97.71,99.59,92.32,88.02,96.09,92.97,3.36,4194.1,-7.6792
2022-02-05,2022,2,5,5,1,1,36,101.63,3769.4,575.6,16.49,19.2,0.4,0,SUP-002,Silva Green Leaves,1,622.9,0,1,392575.77,92.97,92.45,100.14,97.71,92.94,92.02,97.34,93.19,3.59,4279.8,9.9297
2022-02-06,2022,2,6,6,1,1,37,92.97,3310.5,623.9,17.91,21.2,1.1,0,SUP-002,Silva Green Leaves,0,0.0,0,0,318951.23,92.33,101.63,92.45,100.14,92.64,91.79,97.38,93.44,3.52,4308.3,-8.5211
2022-02-07,2022,2,7,0,1,0,38,92.33,4930.4,1309.3,18.86,19.7,16.4,0,SUP-005,Kandyan Leaf Growers,1,663.2,0,0,479917.23,96.66,92.97,101.63,92.45,97.19,92.34,96.69,93.61,4.01,4315.1,-0.6884
2022-02-08,2022,2,8,1,1,0,39,96.66,4605.5,1216.9,19.07,19.9,15.8,0,SUP-002,Silva Green Leaves,1,578.0,0,0,468373.91,90.46,92.33,92.97,101.63,99.59,101.78,96.27,93.81,3.81,4342.8,4.6897
2022-02-09,2022,2,9,2,1,0,40,90.46,4731.9,1169.8,18.26,15.7,1.6,0,SUP-001,Perera Tea Estates,1,883.9,0,0,449408.22,98.2,96.66,92.33,92.97,97.71,102.8,95.23,93.91,4.3,4366.9,-6.4142
2022-02-10,2022,2,10,3,1,0,41,98.2,4745.9,1274.0,18.34,20.0,6.9,0,SUP-003,Nuwara Estates Ltd,1,725.5,0,0,489412.54,94.77,90.46,96.66,92.33,100.14,90.47,94.96,94.26,3.99,4353.6,8.5563
2022-02-11,2022,2,11,4,1,0,42,94.77,4707.4,1294.5,18.61,20.7,0.5,0,SUP-002,Silva Green Leaves,1,620.2,0,0,470210.94,98.77,98.2,90.46,96.66,92.45,92.32,95.29,94.21,3.84,4400.1,-3.4929
2022-02-12,2022,2,12,5,1,1,43,98.77,3282.5,679.2,18.5,20.3,0.6,0,SUP-001,Perera Tea Estates,1,846.5,0,0,336777.72,91.74,94.77,98.2,90.46,101.63,92.94,94.88,94.42,3.14,4330.6,4.2207
2022-02-13,2022,2,13,6,1,1,44,91.74,3553.6,530.8,18.47,22.2,7.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,335811.14,97.0,98.77,94.77,98.2,92.97,92.64,94.7,94.41,3.29,4365.3,-7.1175
2022-02-14,2022,2,14,0,1,0,45,97.0,4748.4,1153.7,18.24,20.1,4.7,0,SUP-002,Silva Green Leaves,1,633.7,1,0,481638.29,104.31,91.74,98.77,94.77,92.33,97.19,95.37,94.72,3.2,4339.3,5.7336
2022-02-15,2022,2,15,1,1,0,46,104.31,4878.5,1310.4,18.54,17.5,16.9,0,SUP-002,Silva Green Leaves,1,637.4,0,0,533171.15,94.2,97.0,91.74,98.77,96.66,99.59,96.46,95.08,4.68,4378.3,7.5361
2022-02-16,2022,2,16,2,1,0,47,94.2,4363.1,1320.1,20.42,22.1,4.5,0,SUP-001,Perera Tea Estates,1,830.3,0,0,437960.46,98.62,104.31,97.0,91.74,90.46,97.71,97.0,95.2,4.05,4325.6,-9.6923
2022-02-17,2022,2,17,3,1,0,48,98.62,4546.8,1279.3,19.44,17.4,4.5,0,SUP-004,Highlands Tea Farm,1,557.9,0,0,473275.01,98.53,94.2,104.31,97.0,98.2,100.14,97.06,95.5,4.08,4297.2,4.6921
2022-02-18,2022,2,18,4,1,0,49,98.53,4545.2,1218.1,20.71,18.7,0.2,0,SUP-001,Perera Tea Estates,1,760.8,0,0,473065.41,98.22,98.62,94.2,104.31,94.77,92.45,97.6,95.7,3.97,4274.0,-0.0913
2022-02-19,2022,2,19,5,1,1,50,98.22,3711.6,690.7,19.84,17.1,0.5,0,SUP-005,Kandyan Leaf Growers,1,628.6,0,0,378256.84,95.91,98.53,98.62,94.2,98.77,101.63,97.52,95.75,3.95,4335.3,-0.3146
2022-02-20,2022,2,20,6,1,1,51,95.91,3542.4,831.6,15.96,20.4,3.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,353023.92,91.14,98.22,98.53,98.62,91.74,92.97,98.11,96.02,3.17,4333.7,-2.3519
2022-02-21,2022,2,21,0,1,0,52,91.14,4704.6,1190.5,21.29,19.5,25.6,0,SUP-001,Perera Tea Estates,1,807.4,0,0,454122.99,103.41,95.91,98.22,98.53,97.0,92.33,97.28,95.99,4.14,4327.5,-4.9734
2022-02-22,2022,2,22,1,1,0,53,103.41,5000.7,1205.1,20.9,22.6,3.8,0,SUP-001,Perera Tea Estates,0,0.0,0,0,542308.98,97.17,91.14,95.91,98.22,104.31,96.66,97.15,96.37,3.89,4344.9,13.4628
2022-02-23,2022,2,23,2,1,0,54,97.17,4624.0,1376.0,17.8,20.1,4.1,0,SUP-001,Perera Tea Estates,1,912.8,0,0,473806.88,99.96,103.41,91.14,95.91,94.2,90.46,97.57,96.54,3.67,4382.2,-6.0342
2022-02-24,2022,2,24,3,1,0,55,99.96,4746.4,1223.9,21.14,21.7,0.9,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,500323.39,97.99,97.17,103.41,91.14,98.62,98.2,97.76,96.48,3.77,4410.7,2.8713
2022-02-25,2022,2,25,4,1,0,56,97.99,4724.8,1243.0,20.21,20.4,5.8,0,SUP-002,Silva Green Leaves,1,562.8,0,0,488104.18,93.05,99.96,97.17,103.41,98.53,94.77,97.69,96.31,3.75,4436.4,-1.9708
2022-02-26,2022,2,26,5,1,1,57,93.05,3403.8,611.5,17.36,20.1,5.2,0,SUP-002,Silva Green Leaves,1,612.6,0,0,327339.23,94.15,97.99,99.96,97.17,98.22,98.77,96.95,96.4,4.12,4392.4,-5.0413
2022-02-27,2022,2,27,6,1,1,58,94.15,3223.7,812.7,21.54,18.6,6.3,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,321016.91,103.68,93.05,97.99,99.96,95.91,91.74,96.7,96.46,4.25,4346.9,1.1822
2022-02-28,2022,2,28,0,1,0,59,103.68,4921.1,1335.9,19.03,18.2,2.0,0,SUP-002,Silva Green Leaves,1,614.5,0,0,535641.83,103.89,94.15,93.05,97.99,91.14,97.0,98.49,96.82,4.16,4377.8,10.1221
2022-03-01,2022,3,1,1,1,0,60,103.89,4464.5,1264.4,19.57,18.3,0.3,0,SUP-003,Nuwara Estates Ltd,1,824.1,0,1,488561.21,98.91,103.68,94.15,93.05,103.41,104.31,98.56,97.19,4.26,4301.2,0.2025
2022-03-02,2022,3,2,2,1,0,61,98.91,4582.5,1188.7,18.11,19.3,4.4,0,SUP-003,Nuwara Estates Ltd,1,638.0,0,1,474782.43,93.84,103.89,103.68,94.15,97.17,94.2,98.8,97.25,4.21,4295.3,-4.7935
2022-03-03,2022,3,3,3,1,0,62,93.84,4319.9,1294.1,20.45,19.0,0.9,0,SUP-003,Nuwara Estates Ltd,1,795.2,0,1,431843.76,95.73,98.91,103.89,103.68,99.96,98.62,97.93,97.06,4.55,4234.3,-5.1259
2022-03-04,2022,3,4,4,1,0,63,95.73,5048.1,1216.5,19.95,20.0,0.0,0,SUP-003,Nuwara Estates Ltd,1,734.3,0,1,507523.79,94.38,93.84,98.91,103.89,97.99,98.53,97.61,96.99,4.63,4280.5,2.0141
2022-03-05,2022,3,5,5,1,1,64,94.38,3792.0,568.8,15.46,18.8,1.7,0,SUP-002,Silva Green Leaves,1,570.3,0,1,366682.61,97.7,95.73,93.84,98.91,93.05,98.22,97.8,96.8,4.43,4336.0,-1.4102
2022-03-06,2022,3,6,6,1,1,65,97.7,3584.4,786.0,17.48,19.1,2.6,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,363935.16,100.26,94.38,95.73,93.84,94.15,95.91,98.3,96.98,4.14,4387.5,3.5177
2022-03-07,2022,3,7,0,1,0,66,100.26,4599.9,1175.1,17.55,20.3,5.2,0,SUP-003,Nuwara Estates Ltd,1,690.5,0,0,481808.98,108.4,97.7,94.38,95.73,103.68,91.14,97.82,96.93,3.56,4341.6,2.6203
2022-03-08,2022,3,8,1,1,0,67,108.4,4526.7,1322.5,19.54,20.8,2.9,0,SUP-003,Nuwara Estates Ltd,1,684.6,0,0,516535.93,102.62,100.26,97.7,94.38,103.89,103.41,98.46,97.45,4.97,4350.5,8.1189
2022-03-09,2022,3,9,2,1,0,68,102.62,4506.0,1139.1,19.21,18.8,19.2,0,SUP-004,Highlands Tea Farm,1,485.9,0,0,484287.83,104.5,108.4,100.26,97.7,98.91,97.17,98.99,97.79,5.22,4339.6,-5.3321
2022-03-10,2022,3,10,3,1,0,69,104.5,4705.5,1287.1,19.5,20.1,0.2,0,SUP-001,Perera Tea Estates,1,778.1,1,0,516823.2,103.39,102.62,108.4,100.26,93.84,99.96,100.51,98.05,5.02,4394.7,1.832
2022-03-11,2022,3,11,4,1,0,70,103.39,4734.6,1193.0,18.72,19.8,6.3,0,SUP-003,Nuwara Estates Ltd,1,740.8,1,0,511843.25,94.23,104.5,102.62,108.4,95.73,97.99,101.61,98.48,4.62,4349.9,-1.0622
2022-03-12,2022,3,12,5,1,1,71,94.23,3623.1,619.3,20.24,21.6,7.6,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,353939.34,97.57,103.39,104.5,102.62,94.38,93.05,101.59,98.35,4.66,4325.7,-8.8597
2022-03-13,2022,3,13,6,1,1,72,97.57,3668.4,720.3,18.51,18.4,0.0,0,SUP-001,Perera Tea Estates,0,0.0,0,0,371258.54,99.62,94.23,103.39,104.5,97.7,94.15,101.57,98.44,4.68,4337.7,3.5445
2022-03-14,2022,3,14,0,1,0,73,99.62,4663.6,1261.6,19.5,19.0,1.4,0,SUP-004,Highlands Tea Farm,1,530.8,0,0,489189.03,106.49,97.57,94.23,103.39,100.26,103.68,101.48,98.47,4.71,4346.8,2.1011
2022-03-15,2022,3,15,1,1,0,74,106.49,4719.4,1228.2,16.73,20.0,1.6,0,SUP-005,Kandyan Leaf Growers,1,685.7,0,0,523116.69,102.67,99.62,97.57,94.23,108.4,103.89,101.2,98.96,4.28,4374.4,6.8962
2022-03-16,2022,3,16,2,1,0,75,102.67,4928.1,1168.1,18.17,19.6,1.2,0,SUP-003,Nuwara Estates Ltd,1,769.7,0,0,527192.4,94.24,106.49,99.62,97.57,102.62,98.91,101.21,99.15,4.28,4434.7,-3.5872
2022-03-17,2022,3,17,3,1,0,76,94.24,4740.2,1215.1,17.78,18.1,2.6,0,SUP-001,Perera Tea Estates,1,856.6,0,0,468320.93,98.6,102.67,106.49,99.62,104.5,93.84,99.74,98.82,4.7,4439.6,-8.2108
2022-03-18,2022,3,18,4,1,0,77,98.6,4639.5,1199.1,20.51,20.3,2.3,0,SUP-001,Perera Tea Estates,1,811.4,0,0,482048.24,98.34,94.24,102.67,106.49,103.39,95.73,99.06,98.96,4.43,4426.0,4.6265
2022-03-19,2022,3,19,5,1,1,78,98.34,3438.8,708.0,20.06,16.7,3.8,0,SUP-002,Silva Green Leaves,1,691.8,0,0,352374.07,97.86,98.6,94.24,102.67,94.23,94.38,99.65,98.95,3.92,4399.7,-0.2637
2022-03-20,2022,3,20,6,1,1,79,97.86,3375.5,541.1,20.64,21.4,8.4,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,341494.73,98.51,98.34,98.6,94.24,97.57,97.7,99.69,98.93,3.9,4357.9,-0.4881
2022-03-21,2022,3,21,0,1,0,80,98.51,4559.0,1152.3,20.03,18.2,14.0,0,SUP-001,Perera Tea Estates,1,884.5,0,0,472187.66,99.25,97.86,98.34,98.6,99.62,100.26,99.53,98.94,3.92,4342.9,0.6642
2022-03-22,2022,3,22,1,1,0,81,99.25,4711.5,1236.0,17.67,19.8,11.2,0,SUP-003,Nuwara Estates Ltd,1,744.3,0,0,489456.5,104.76,98.51,97.86,98.34,106.49,108.4,98.5,99.05,2.47,4341.8,0.7512
2022-03-23,2022,3,23,2,1,0,82,104.76,4458.2,1290.5,18.8,16.3,1.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,491302.43,104.51,99.25,98.51,97.86,102.67,102.62,98.79,99.51,3.1,4274.7,5.5516
2022-03-24,2022,3,24,3,1,0,83,104.51,4603.7,1133.2,19.69,18.6,9.7,0,SUP-002,Silva Green Leaves,1,651.2,1,0,503445.39,98.23,104.76,99.25,98.51,94.24,104.5,100.26,99.54,3.02,4255.2,-0.2386
2022-03-25,2022,3,25,4,1,0,84,98.23,4414.3,1127.9,19.42,17.6,8.5,0,SUP-001,Perera Tea Estates,1,927.0,0,0,455520.51,96.64,104.51,104.76,99.25,98.6,103.39,100.21,99.58,3.05,4223.0,-6.009
2022-03-26,2022,3,26,5,1,1,85,96.64,3733.9,646.5,19.13,19.5,1.7,0,SUP-003,Nuwara Estates Ltd,1,803.6,0,0,373211.64,101.36,98.23,104.51,104.76,98.34,94.23,99.97,99.47,3.29,4265.2,-1.6187
2022-03-27,2022,3,27,6,1,1,86,101.36,3449.4,799.2,18.18,17.9,6.0,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,364160.64,102.78,96.64,98.23,104.51,97.86,97.57,100.47,99.58,3.18,4275.7,4.8841
2022-03-28,2022,3,28,0,1,0,87,102.78,4576.4,1092.1,21.38,16.9,11.5,0,SUP-002,Silva Green Leaves,1,577.2,0,0,493711.49,101.7,101.36,96.64,98.23,98.51,99.62,101.08,99.9,3.15,4278.2,1.4009
2022-03-29,2022,3,29,1,1,0,88,101.7,4652.8,1233.8,17.66,20.0,0.2,0,SUP-003,Nuwara Estates Ltd,1,834.8,0,0,494978.67,96.47,102.78,101.36,96.64,99.25,106.49,101.43,100.16,3.05,4269.8,-1.0508
2022-03-30,2022,3,30,2,1,0,89,96.47,4591.5,1245.7,18.92,20.9,6.9,0,SUP-003,Nuwara Estates Ltd,1,711.2,0,0,466510.65,110.44,101.7,102.78,101.36,104.76,102.67,100.24,99.92,3.14,4288.9,-5.1426
2022-03-31,2022,3,31,3,1,0,90,110.44,4341.7,1046.1,22.2,21.4,15.0,0,SUP-003,Nuwara Estates Ltd,1,864.8,0,0,502720.77,101.65,96.47,101.7,102.78,104.51,94.24,101.09,100.13,4.83,4251.4,14.4812
2022-04-01,2022,4,1,4,2,0,91,101.65,4477.4,1224.8,18.82,17.9,2.8,0,SUP-001,Perera Tea Estates,1,889.4,0,1,478178.45,97.35,110.44,96.47,101.7,98.23,98.6,101.58,100.22,4.66,4260.4,-7.9591
2022-04-02,2022,4,2,5,2,1,92,97.35,3494.6,547.0,18.88,17.9,13.1,0,SUP-002,Silva Green Leaves,1,618.8,0,1,350526.67,90.47,101.65,110.44,96.47,96.64,98.34,101.68,100.34,4.55,4226.3,-4.2302
2022-04-03,2022,4,3,6,2,1,93,90.47,3724.8,588.3,18.31,16.9,4.5,0,SUP-002,Silva Green Leaves,0,0.0,0,1,347754.43,101.11,97.35,101.65,110.44,101.36,97.86,100.12,100.17,6.23,4265.6,-7.0673
2022-04-04,2022,4,4,0,2,0,94,101.11,4553.8,1172.5,18.32,17.4,4.8,0,SUP-003,Nuwara Estates Ltd,1,705.4,0,1,481914.92,98.68,90.47,97.35,101.65,102.78,98.51,99.88,100.39,6.14,4262.4,11.7608
2022-04-05,2022,4,5,1,2,0,95,98.68,4668.5,1211.1,17.74,18.0,14.9,0,SUP-002,Silva Green Leaves,1,641.1,0,1,482172.49,97.88,101.11,90.47,97.35,101.7,99.25,99.45,100.42,6.1,4264.6,-2.4033
2022-04-06,2022,4,6,2,2,0,96,97.88,4956.7,1232.5,15.5,15.6,2.8,0,SUP-003,Nuwara Estates Ltd,1,773.3,0,0,504265.55,97.85,98.68,101.11,90.47,96.47,104.76,99.65,100.34,6.0,4316.8,-0.8107
2022-04-07,2022,4,7,3,2,0,97,97.85,4922.7,1132.7,18.17,17.1,9.5,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,502267.35,93.13,97.88,98.68,101.11,110.44,104.51,97.86,99.99,3.66,4399.8,-0.0306
2022-04-08,2022,4,8,4,2,0,98,93.13,4412.5,1242.2,19.31,16.7,0.8,0,SUP-003,Nuwara Estates Ltd,1,709.6,0,0,434923.01,99.29,97.85,97.88,98.68,101.65,98.23,96.64,99.68,3.61,4390.5,-4.8237
2022-04-09,2022,4,9,5,2,1,99,99.29,3637.1,679.6,20.85,16.9,6.4,0,SUP-003,Nuwara Estates Ltd,1,668.4,0,0,375297.32,96.8,93.13,97.85,97.88,97.35,96.64,96.92,99.5,3.74,4410.9,6.6144
2022-04-10,2022,4,10,6,2,1,100,96.8,3369.7,479.7,18.88,17.4,8.3,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,335243.7,99.6,99.29,93.13,97.85,90.47,101.36,97.82,99.28,2.48,4360.1,-2.5078
2022-04-11,2022,4,11,0,2,0,101,99.6,4362.9,1237.9,18.75,17.7,9.5,0,SUP-005,Kandyan Leaf Growers,1,668.0,0,0,457755.46,101.8,96.8,99.29,93.13,101.11,102.78,97.6,99.46,2.19,4332.9,2.8926
2022-04-12,2022,4,12,1,2,0,102,101.8,4586.8,1187.9,17.71,18.2,5.3,0,SUP-002,Silva Green Leaves,1,621.3,0,0,487973.95,104.11,99.6,96.8,99.29,98.68,101.7,98.05,99.6,2.7,4321.2,2.2088
2022-04-13,2022,4,13,2,2,0,103,104.11,4887.7,1149.0,19.07,18.5,16.6,0,SUP-003,Nuwara Estates Ltd,1,805.8,0,0,530769.88,102.78,101.8,99.6,96.8,97.88,96.47,98.94,99.75,3.54,4311.3,2.2692
2022-04-14,2022,4,14,3,2,0,104,102.78,4548.7,1113.3,19.71,17.2,2.1,0,SUP-002,Silva Green Leaves,1,633.7,0,0,489458.53,99.14,104.11,101.8,99.6,97.85,110.44,99.64,99.63,3.77,4257.9,-1.2775
2022-04-15,2022,4,15,4,2,0,105,99.14,4736.5,1101.0,20.56,17.3,0.8,0,SUP-001,Perera Tea Estates,1,835.8,0,0,492213.17,105.25,102.78,104.11,101.8,93.13,101.65,100.5,99.51,2.51,4304.2,-3.5415
2022-04-16,2022,4,16,5,2,1,106,105.25,3413.3,744.4,19.72,19.8,1.1,0,SUP-001,Perera Tea Estates,1,909.1,0,0,373929.39,95.24,99.14,102.78,104.11,99.29,97.35,101.35,99.88,2.99,4272.2,6.163
2022-04-17,2022,4,17,6,2,1,107,95.24,3720.7,541.2,18.13,18.2,3.2,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,364171.42,97.39,105.25,99.14,102.78,96.8,90.47,101.13,99.77,3.42,4322.4,-9.5107
2022-04-18,2022,4,18,0,2,0,108,97.39,4695.8,1261.8,19.22,19.4,1.5,0,SUP-002,Silva Green Leaves,0,0.0,1,0,481575.76,95.81,95.24,105.25,99.14,99.6,101.11,100.82,99.73,3.67,4369.9,2.2575
2022-04-19,2022,4,19,1,2,0,109,95.81,4916.5,1243.6,18.63,17.5,1.6,0,SUP-002,Silva Green Leaves,1,684.2,0,0,494218.13,101.81,97.39,95.24,105.25,101.8,98.68,99.96,99.67,4.08,4417.0,-1.6223
2022-04-20,2022,4,20,2,2,0,110,101.81,4519.1,1252.1,17.42,15.9,0.3,0,SUP-005,Kandyan Leaf Growers,1,570.7,1,0,481901.15,104.75,95.81,97.39,95.24,104.11,97.88,99.63,99.78,3.77,4364.4,6.2624
2022-04-21,2022,4,21,3,2,0,111,104.75,4708.6,1228.9,20.16,17.5,7.3,0,SUP-003,Nuwara Estates Ltd,1,676.2,0,0,518000.47,101.86,101.81,95.81,97.39,102.78,97.85,99.91,99.96,4.11,4387.2,2.8877
2022-04-22,2022,4,22,4,2,0,112,101.86,4619.9,1242.3,18.49,17.5,11.6,0,SUP-003,Nuwara Estates Ltd,1,715.6,0,0,493553.14,101.01,104.75,101.81,95.81,99.14,93.13,100.3,99.86,4.15,4370.6,-2.7589
2022-04-23,2022,4,23,5,2,1,113,101.01,3381.7,568.4,17.78,15.6,3.7,0,SUP-003,Nuwara Estates Ltd,1,746.3,0,0,351691.67,99.6,101.86,104.75,101.81,105.25,99.29,99.7,99.75,3.58,4366.0,-0.8345
2022-04-24,2022,4,24,6,2,1,114,99.6,3173.3,545.8,18.78,16.9,0.6,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,326310.8,100.5,101.01,101.86,104.75,95.24,96.8,100.32,99.79,3.0,4287.8,-1.3959
2022-04-25,2022,4,25,0,2,0,115,100.5,4624.1,1148.3,20.35,15.6,0.6,0,SUP-001,Perera Tea Estates,1,855.0,0,0,488089.96,103.62,99.6,101.01,101.86,97.39,99.6,100.76,99.92,2.71,4277.6,0.9036
2022-04-26,2022,4,26,1,2,0,116,103.62,4512.7,1196.7,17.75,17.0,2.6,0,SUP-003,Nuwara Estates Ltd,1,769.0,0,0,488847.4,104.69,100.5,99.6,101.01,95.81,101.8,101.88,100.0,1.79,4219.9,3.1045
2022-04-27,2022,4,27,2,2,0,117,104.69,4664.1,1039.6,19.71,14.5,0.6,0,SUP-001,Perera Tea Estates,1,846.4,0,0,508775.14,108.04,103.62,100.5,99.6,101.81,104.11,102.29,100.06,2.08,4240.6,1.0326
2022-04-28,2022,4,28,3,2,0,118,108.04,4740.3,1206.0,19.37,16.4,3.0,0,SUP-001,Perera Tea Estates,0,0.0,1,0,535502.23,93.74,104.69,103.62,100.5,104.75,102.78,102.76,100.27,2.92,4245.2,3.1999
2022-04-29,2022,4,29,4,2,0,119,93.74,4765.6,1382.3,19.18,16.9,7.1,0,SUP-001,Perera Tea Estates,1,756.9,0,0,473239.86,100.8,108.04,104.69,103.62,101.86,99.14,101.6,100.18,4.52,4266.0,-13.2358
2022-04-30,2022,4,30,5,2,1,120,100.8,3620.7,553.8,19.12,16.5,17.7,0,SUP-002,Silva Green Leaves,0,0.0,1,0,375555.22,93.55,93.74,108.04,104.69,101.01,105.25,101.57,99.86,4.52,4300.1,7.5315
2022-05-01,2022,5,1,6,2,1,121,93.55,3458.7,416.4,20.81,14.6,66.3,1,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,332226.67,98.21,100.8,93.74,108.04,99.6,95.24,100.71,99.59,5.45,4340.9,-7.1925
2022-05-02,2022,5,2,0,2,0,122,98.21,5058.6,1140.1,20.05,14.5,5.4,0,SUP-002,Silva Green Leaves,1,663.3,0,1,519664.11,102.86,93.55,100.8,93.74,100.5,97.39,100.38,99.62,5.53,4403.0,4.9813
2022-05-03,2022,5,3,1,2,0,123,102.86,5187.3,1363.6,18.59,17.5,12.6,0,SUP-002,Silva Green Leaves,1,544.8,0,1,558915.0,105.81,98.21,93.55,100.8,103.62,95.81,100.27,100.03,5.46,4499.3,4.7348
2022-05-04,2022,5,4,2,2,0,124,105.81,4607.9,1162.7,19.96,17.8,46.2,1,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,510769.39,98.42,102.86,98.21,93.55,104.69,101.81,100.43,100.19,5.63,4491.3,2.868
2022-05-05,2022,5,5,3,2,0,125,98.42,4693.2,1109.4,18.98,16.8,1.0,0,SUP-001,Perera Tea Estates,1,829.8,0,1,482961.16,100.24,105.81,102.86,98.21,108.04,104.75,99.06,100.18,4.52,4484.6,-6.9842
2022-05-06,2022,5,6,4,2,0,126,100.24,5035.2,1169.0,20.11,16.2,13.5,0,SUP-005,Kandyan Leaf Growers,1,637.7,0,0,528237.04,106.12,98.42,105.81,102.86,93.74,101.86,99.98,100.26,3.87,4523.1,1.8492
2022-05-07,2022,5,7,5,2,1,127,106.12,3204.9,395.0,19.34,13.2,21.6,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,347743.29,93.25,100.24,98.42,105.81,100.8,101.01,100.74,100.53,4.53,4463.7,5.8659
2022-05-08,2022,5,8,6,2,1,128,93.25,3513.5,692.0,18.42,16.7,0.3,0,SUP-001,Perera Tea Estates,0,0.0,1,0,340380.52,109.74,106.12,100.24,98.42,93.55,99.6,100.7,100.54,4.61,4471.5,-12.1278
2022-05-09,2022,5,9,0,2,0,129,109.74,4355.0,1075.1,19.66,18.9,16.3,0,SUP-002,Silva Green Leaves,1,609.9,0,0,499054.17,104.32,93.25,106.12,100.24,98.21,100.5,102.35,100.88,5.53,4371.0,17.6836
2022-05-10,2022,5,10,1,2,0,130,104.32,4941.9,1115.7,19.53,13.1,5.9,0,SUP-002,Silva Green Leaves,0,0.0,0,0,537328.63,96.91,109.74,93.25,106.12,102.86,103.62,102.56,101.14,5.58,4335.9,-4.9389
2022-05-11,2022,5,11,2,2,0,131,96.91,4672.3,1191.9,18.33,13.4,18.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,474640.12,97.64,104.32,109.74,93.25,105.81,104.69,101.29,101.05,5.73,4345.1,-7.1031
2022-05-12,2022,5,12,3,2,0,132,97.64,4722.2,1265.3,19.68,16.1,12.0,0,SUP-003,Nuwara Estates Ltd,1,787.5,0,0,485976.71,101.73,96.91,104.32,109.74,98.42,108.04,101.17,100.91,5.8,4349.3,0.7533
2022-05-13,2022,5,13,4,2,0,133,101.73,4610.7,1039.6,18.98,13.2,42.1,1,SUP-003,Nuwara Estates Ltd,1,705.8,0,0,488778.12,100.09,97.64,96.91,104.32,100.24,93.74,101.39,100.83,5.79,4288.6,4.1889
2022-05-14,2022,5,14,5,2,1,134,100.09,3591.2,558.2,16.43,14.8,17.8,0,SUP-001,Perera Tea Estates,1,708.0,0,0,368614.43,99.14,101.73,97.64,96.91,106.12,100.8,100.53,100.74,5.4,4343.8,-1.6121
2022-05-15,2022,5,15,6,2,1,135,99.14,3456.9,625.8,17.07,14.3,1.9,0,SUP-002,Silva Green Leaves,0,0.0,0,0,353399.47,99.32,100.09,101.73,97.64,93.25,93.55,101.37,100.74,4.46,4335.7,-0.9491
2022-05-16,2022,5,16,0,2,0,136,99.32,4701.8,1135.7,17.62,15.0,37.8,1,SUP-001,Perera Tea Estates,1,877.4,0,0,486993.81,101.58,99.14,100.09,101.73,109.74,98.21,99.88,100.54,2.51,4385.3,0.1816
2022-05-17,2022,5,17,1,2,0,137,101.58,4527.0,1146.3,18.35,17.0,53.5,1,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,480887.26,103.51,99.32,99.14,100.09,104.32,102.86,99.49,100.75,1.82,4326.0,2.2755
2022-05-18,2022,5,18,2,2,0,138,103.51,4684.7,1131.5,17.92,17.7,20.5,0,SUP-002,Silva Green Leaves,1,669.3,0,0,505189.78,104.71,101.58,99.32,99.14,96.91,105.81,100.43,100.96,1.97,4327.8,1.9
2022-05-19,2022,5,19,3,2,0,139,104.71,4943.9,1042.7,18.84,17.1,23.2,0,SUP-004,Highlands Tea Farm,1,504.5,0,0,537320.24,107.1,103.51,101.58,99.32,97.64,98.42,101.44,101.25,2.11,4359.5,1.1593
